Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.28045383,36,41.66666667,1.38459205,8.80555556,317,98.64,267.68,1.31380272,7.43555556,634,535.36,426.75,0.62725249,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.25,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.28045383,36,41.66666667,1.38459205,8.80555556,317,98.64,267.68,1.31380272,7.43555556,634,535.36,426.75,0.62725249,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.28045383,36,41.66666667,1.38459205,8.80555556,317,98.64,267.68,1.31380272,7.43555556,634,535.36,426.75,0.62725249,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.28045383,36,41.66666667,1.38459205,8.80555556,317,98.64,267.68,1.31380272,7.43555556,634,535.36,426.75,0.62725249,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.75,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.2634432,31,41.93548387,1.38837607,9.16129032,284,84.94,241.53,1.31952217,7.79129032,568,483.06,473.5,0.51009504,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.5,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.25383152,31,41.93548387,1.39263377,9.11290323,282.5,84.94,240.03,1.32244761,7.74290323,565,480.06,439.5,0.54614334,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.12577868,34,44.11764706,1.37392109,8.91911765,303.25,93.16,256.67,1.30664373,7.54911765,606.5,513.34,436.75,0.58768174,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1.5,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,16.09979216,31,41.93548387,1.38506139,9.10483871,282.25,84.94,239.78,1.31647441,7.73483871,564.5,479.56,475.25,0.50453446,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.5,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.94263556,36,44.44444444,1.39270998,8.60416667,309.75,98.64,260.43,1.31909575,7.23416667,619.5,520.86,398.5,0.65352572,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.75,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.93676123,22,45.45454545,1.44199475,9.56818182,210.5,60.28,180.36,1.36607197,8.19818182,421,360.72,400.75,0.45005614,1.2,1.5,False,0.95,1.5,Atr,0.001,64,40,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.9276998,35,45.71428571,1.38350126,8.7,304.5,95.9,256.55,1.31285441,7.33,609,513.1,404,0.63502475,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.82091292,35,45.71428571,1.379731,8.67142857,303.5,95.9,255.55,1.30965248,7.30142857,607,511.1,405,0.63098765,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.79648011,38,36.84210526,1.36620902,8.59868421,326.75,104.12,274.69,1.29692043,7.22868421,653.5,549.38,465.5,0.59009667,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.79648011,38,36.84210526,1.36620902,8.59868421,326.75,104.12,274.69,1.29692043,7.22868421,653.5,549.38,465.5,0.59009667,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.75497053,41,34.14634146,1.44440789,8.23780488,337.75,112.34,281.58,1.35325112,6.86780488,675.5,563.16,635.25,0.44325856,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,2.5,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.72225444,35,40,1.39227774,8.63571429,302.25,95.9,254.3,1.31816533,7.26571429,604.5,508.6,464,0.54806034,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.65843969,37,43.24324324,1.38268584,8.4527027,312.75,101.38,262.06,1.30975627,7.0827027,625.5,524.12,382.75,0.68467668,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.65619377,36,44.44444444,1.3874329,8.52083333,306.75,98.64,257.43,1.31426479,7.15083333,613.5,514.86,413.25,0.62294011,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.75,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.65619377,36,44.44444444,1.3874329,8.52083333,306.75,98.64,257.43,1.31426479,7.15083333,613.5,514.86,413.25,0.62294011,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.75,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.64676024,35,42.85714286,1.39579224,8.6,301,95.9,253.05,1.3211702,7.23,602,506.1,481.75,0.52527244,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.64676024,35,42.85714286,1.39579224,8.6,301,95.9,253.05,1.3211702,7.23,602,506.1,481.75,0.52527244,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.55259941,35,42.85714286,1.38147914,8.62142857,301.75,95.9,253.8,1.3101173,7.25142857,603.5,507.6,489,0.5190184,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.47224157,35,45.71428571,1.3829582,8.50714286,297.75,95.9,249.8,1.31087825,7.13714286,595.5,499.6,399,0.62606516,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.47224157,35,45.71428571,1.3829582,8.50714286,297.75,95.9,249.8,1.31087825,7.13714286,595.5,499.6,399,0.62606516,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.47224157,35,45.71428571,1.3829582,8.50714286,297.75,95.9,249.8,1.31087825,7.13714286,595.5,499.6,399,0.62606516,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.47224157,35,45.71428571,1.3829582,8.50714286,297.75,95.9,249.8,1.31087825,7.13714286,595.5,499.6,399,0.62606516,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.45237144,41,29.26829268,1.44623656,8.09756098,332,112.34,275.83,1.35189131,6.72756098,664,551.66,591,0.46671743,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.44157654,43,32.55813953,1.4391484,8.03488372,345.5,117.82,286.59,1.34675975,6.66488372,691,573.18,612.75,0.46771114,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.3538121,36,41.66666667,1.37821108,8.48611111,305.5,98.64,256.18,1.30624492,7.11611111,611,512.36,480.75,0.53287572,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.75,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.34755334,42,30.95238095,1.44400527,8.02380952,337,115.08,279.46,1.34982788,6.65380952,674,558.92,606,0.46115512,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1.25,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.34409234,41,36.58536585,1.43807947,8.06707317,330.75,112.34,274.58,1.34724435,6.69707317,661.5,549.16,576,0.47670139,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,2.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.34409234,41,36.58536585,1.43807947,8.06707317,330.75,112.34,274.58,1.34724435,6.69707317,661.5,549.16,576,0.47670139,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.31171977,37,37.83783784,1.34957099,8.53378378,315.75,101.38,265.06,1.28355942,7.16378378,631.5,530.12,490.25,0.54066293,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1.5,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.31171977,37,37.83783784,1.34957099,8.53378378,315.75,101.38,265.06,1.28355942,7.16378378,631.5,530.12,490.25,0.54066293,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1.5,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.30736803,24,45.83333333,1.4141651,9.19791667,220.75,65.76,187.87,1.3410795,7.82791667,441.5,375.74,436.25,0.43064756,1.2,1.5,False,0.95,1.5,Atr,0.001,70,40,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.28022979,35,45.71428571,1.39310806,8.39285714,293.75,95.9,245.8,1.31786675,7.02285714,587.5,491.6,404,0.60841584,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.5,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.19440137,38,31.57894737,1.35710306,8.43421053,320.5,104.12,268.44,1.28764305,7.06421053,641,536.88,538.25,0.49872736,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.05268491,43,34.88372093,1.43300288,7.87209302,338.5,117.82,279.59,1.34091768,6.50209302,677,559.18,553.5,0.50513098,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.05268491,43,34.88372093,1.43300288,7.87209302,338.5,117.82,279.59,1.34091768,6.50209302,677,559.18,553.5,0.50513098,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,15.04585477,37,40.54054054,1.36799521,8.2972973,307,101.38,256.31,1.29652125,6.9272973,614,512.62,424.25,0.6041485,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.94930895,42,33.33333333,1.43766578,7.85714286,330,115.08,272.46,1.34380678,6.48714286,660,544.92,546.75,0.49832647,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1.25,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.94930895,42,33.33333333,1.43766578,7.85714286,330,115.08,272.46,1.34380678,6.48714286,660,544.92,546.75,0.49832647,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,3,0.5,1.05,1,0.1,1.2,1.1,1.25,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.94834945,31,41.93548387,1.36698499,8.67741935,269,84.94,226.53,1.29889167,7.30741935,538,453.06,488.75,0.46348849,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.90145219,37,43.24324324,1.36803874,8.21621622,304,101.38,253.31,1.29634873,6.84621622,608,506.62,403.25,0.62817111,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.80017549,38,34.21052632,1.3512605,8.25,313.5,104.12,261.44,1.2820676,6.88,627,522.88,479,0.54580376,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.80017549,38,34.21052632,1.3512605,8.25,313.5,104.12,261.44,1.2820676,6.88,627,522.88,479,0.54580376,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,0.5,1.05,1,0.1,1.2,1.1,1,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.73483151,36,41.66666667,1.35425342,8.27083333,297.75,98.64,248.43,1.28579153,6.90083333,595.5,496.86,421.5,0.58939502,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1.5,1.05,1,0.1,1.2,1.1,1.25,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.72316023,35,45.71428571,1.38279426,8.2,287,95.9,239.05,1.30814148,6.83,574,478.1,406.25,0.58843077,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.67431566,36,44.44444444,1.3632716,8.17361111,294.25,98.64,244.93,1.29248866,6.80361111,588.5,489.86,382,0.64117801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.5,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.67431566,36,44.44444444,1.3632716,8.17361111,294.25,98.64,244.93,1.29248866,6.80361111,588.5,489.86,382,0.64117801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.5,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.67431566,36,44.44444444,1.3632716,8.17361111,294.25,98.64,244.93,1.29248866,6.80361111,588.5,489.86,382,0.64117801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.5,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,IntradayExpansion|HighVolatility,14.60160633,35,42.85714286,1.36357908,8.24285714,288.5,95.9,240.55,1.29303204,6.87285714,577,481.1,431.5,0.55747393,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
